,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,hl2b_url,genre,tags,Score,main_50,main_extra_time_50,completion_time_100,main_50_noise,main_extra_time_50_noise,completion_time_100_noise
3379,7558,263380,Driftmoon,"Ville Mönkkönen, Anne Mönkkönen",Instant Kingdom,,222,27,0,"50,000 .. 100,000",7,0,7,0,1499.0,1499.0,0.0,1,Driftmoon,9.0,10.5,11.0,/games/Driftmoon.jpg,https://howlongtobeat.com/game.php?id=11613,"Adventure, Indie, RPG","{'RPG': 64, 'Adventure': 53, 'Indie': 49, 'Fantasy': 29, 'Top-Down': 18, 'Singleplayer': 15}",89.1566265060241,9.0,10.5,11.0,8.566584796365397,9.135398432580637,10.616772525839849
3380,7565,271670,10 Second Ninja,Four Circle Interactive,Mastertronic,,632,104,0,"50,000 .. 100,000",65,0,79,0,199.0,199.0,0.0,0,10 Second Ninja,1.5,2.0,4.5,/games/10SecondNinja.jpg,https://howlongtobeat.com/game.php?id=17213,"Action, Indie","{'Indie': 59, 'Action': 52, 'Platformer': 49, 'Ninja': 43, 'Fast-Paced': 35, 'Puzzle': 29, '2D': 25, 'Time Attack': 20, 'Singleplayer': 12, 'Difficult': 11}",85.8695652173913,1.5,2.0,4.5,1.2511028907785047,1.0989994376962984,4.618471911416155
3381,7568,342020,BiT Evolution,Major Games,"Major Games, Burnout Game Ventures",,95,76,0,"50,000 .. 100,000",82,0,82,0,999.0,999.0,0.0,0,BiT Evolution,4.0,6.0,13.0,/games/BiT_Evolution_header.jpg,https://howlongtobeat.com/game.php?id=24153,"Action, Adventure, Indie","{'Adventure': 25, 'Action': 24, 'Indie': 24, 'Platformer': 16, 'Pixel Graphics': 13, 'Retro': 9}",55.55555555555556,4.0,6.0,13.0,4.019490640663038,4.427218127421257,12.73533582096123
3382,7569,949060,Love Thyself - A Horatio Story,AMPLITUDE Studios,SEGA,,464,36,0,"50,000 .. 100,000",1,0,1,0,0.0,0.0,0.0,1,Love Thyself - A Horatio Story,1.5,1.5,4.5,/games/66464_Love_Thyself_-_A_Horatio_Story.jpg,https://howlongtobeat.com/game.php?id=66464,"Casual, Indie, Simulation","{'Visual Novel': 43, 'Casual': 41, 'Indie': 37, 'Simulation': 35, 'Dating Sim': 33, 'Funny': 32, 'Singleplayer': 25, 'Great Soundtrack': 18, 'Free to Play': 14, 'Sci-fi': 13, 'Story Rich': 5}",92.8,1.5,1.5,4.5,1.1784483565580257,1.488460340982932,4.2132241089886335
3383,7573,403510,Fairy Tale Mysteries 2: The Beanstalk,Gogii Games,Artifex Mundi,,231,67,0,"50,000 .. 100,000",264,0,264,0,999.0,999.0,0.0,3,Fairy Tale Mysteries 2: The Beanstalk,2.0,3.0,3.0,/games/Fairy_Tale_Mysteries_2_The_Beanstalk_header.jpg,https://howlongtobeat.com/game.php?id=30961,"Adventure, Casual","{'Adventure': 52, 'Casual': 51, 'Hidden Object': 34, 'Point & Click': 18, 'Puzzle': 15, 'Fantasy': 14, 'Singleplayer': 14, 'Mystery': 12, 'Female Protagonist': 12, 'Indie': 11, 'Story Rich': 11, 'Great Soundtrack': 11, '2D': 11, 'Atmospheric': 11, 'Family Friendly': 11, 'Horror': 10}",77.51677852348993,2.0,3.0,3.0,1.5710234172233015,1.9323729379928736,2.9541374221169114
3384,7574,417750,Left Alone,Volumetric Games,Volumetric Games,,424,137,0,"50,000 .. 100,000",0,0,0,0,699.0,699.0,0.0,2,Left Alone,2.0,2.0,3.0,/games/37235_Left_Alone.jpg,https://howlongtobeat.com/game.php?id=37235,"Action, Adventure, Indie","{'Adventure': 38, 'Indie': 37, 'Action': 36, 'Horror': 35, 'Psychological Horror': 31, 'Survival Horror': 22, 'Puzzle': 21, 'Multiplayer': 18, 'First-Person': 10, 'Singleplayer': 8, 'Walking Simulator': 8}",75.57932263814617,2.0,2.0,3.0,1.6239650414830618,2.167432214990247,2.8172283508784504
3385,7575,638650,Sword Art Online Re: Hollow Fragment,"AQURIA Co., Ltd.",BANDAI NAMCO Entertainment,,1313,324,0,"50,000 .. 100,000",760,0,188,0,1999.0,1999.0,0.0,18,Sword Art Online Re: Hollow Fragment,54.5,86.5,155.0,/games/29809_Sword_Art_Online_Re_Hollow_Fragment.jpg,https://howlongtobeat.com/game.php?id=29809,RPG,"{'RPG': 74, 'Anime': 60, 'JRPG': 48, 'Multiplayer': 27, 'Hack and Slash': 20, 'Online Co-Op': 16, 'Singleplayer': 16, 'Adventure': 14, 'Open World': 14, 'Action': 12, 'Sexual Content': 12, 'Character Customization': 9, 'MMORPG': 7, 'Visual Novel': 5, 'Action RPG': 5}",,51.0,51.0,101.0,51.0,51.0,101.0
3386,7582,371180,Super 3-D Noah's Ark,"Wisdom Tree, Inc.","Piko Interactive LLC, Bleem!",,656,80,0,"50,000 .. 100,000",176,0,208,0,319.0,799.0,60.0,0,Super 3-D Noah's Ark,5.0,6.0,6.5,/games/Super_3-D_Noahs_Ark_header.jpg,https://howlongtobeat.com/game.php?id=30033,Action,"{'FPS': 158, 'Action': 106, 'Family Friendly': 101, 'Classic': 100, 'Singleplayer': 77, 'Retro': 59, 'Cult Classic': 53, 'Shooter': 39, 'First-Person': 39, 'Difficult': 33, 'Cold War': 31, 'Pixel Graphics': 30, 'Education': 28, 'Alternate History': 21, 'Funny': 19, 'Cute': 14, 'Perma Death': 12, 'Atmospheric': 7, ""1990's"": 7, 'Sexual Content': 7}",89.1304347826087,5.0,6.0,6.5,5.3067747406285735,4.979633180565849,6.543017713032461
3387,7583,354650,MISSING: An Interactive Thriller - Episode One,Zandel Media,Zandel Media,,535,99,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0.0,0,MISSING: An Interactive Thriller - Episode One,0.7333333333333333,0.85,1.0,/games/MISSING_An_Interactive_Thriller_-_Episode_One_header.jpg,https://howlongtobeat.com/game.php?id=28080,"Adventure, Indie","{'FMV': 42, 'Adventure': 35, 'Indie': 33, 'Point & Click': 31, 'Puzzle': 26, 'Episodic': 26, 'Interactive Fiction': 23, 'Great Soundtrack': 17, 'Singleplayer': 7, 'Short': 5}",84.38485804416403,0.7333333333333333,0.85,1.0,0.7333333333333333,0.85,1.4265943625170197
3388,7584,255340,Escape Goat 2,MagicalTimeBean,Double Fine Presents,,376,17,0,"50,000 .. 100,000",0,0,0,0,499.0,499.0,0.0,1,Escape Goat 2,4.0,6.0,9.5,/games/Escape_Goat_2.jpg,https://howlongtobeat.com/game.php?id=17502,"Action, Casual, Indie","{'Indie': 64, 'Platformer': 55, 'Puzzle': 54, 'Casual': 34, 'Action': 32, 'Great Soundtrack': 22, '2D': 17, 'Singleplayer': 11, 'Puzzle-Platformer': 10, 'Controller': 8, 'Pixel Graphics': 5}",95.67430025445292,4.0,6.0,9.5,4.494311407554948,3.8105820751899797,9.763958529142112
3389,7587,1305050,Lightless,Bahman Aminipour,Bahman Aminipour,,119,21,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0.0,2,Flightless,0.25,0.25,0.25,/games/50228_Flightless.jpg,https://howlongtobeat.com/game.php?id=50228,"Adventure, Free to Play, Indie","{'Free to Play': 96, 'Horror': 90, 'Indie': 86, 'Puzzle': 82, 'Point & Click': 77, 'Adventure': 68, 'Atmospheric': 61, 'Retro': 56, 'Story Rich': 55, 'Psychological': 52, 'Third Person': 51, 'Dark': 48, 'Singleplayer': 47, '2D': 45}",,0.25,0.25,0.25,0.25,0.25,0.25
3390,7589,505630,Let Them Come,Tuatara Games,Versus Evil,,756,108,0,"50,000 .. 100,000",0,0,0,0,799.0,799.0,0.0,8,Let Them Come,1.5,2.5,4.0,/games/45476_Let_Them_Come.jpg,https://howlongtobeat.com/game.php?id=45476,"Action, Indie","{'Action': 130, 'Indie': 123, 'Pixel Graphics': 121, 'Tower Defense': 118, '2D': 114, 'Shooter': 107, 'Aliens': 101, 'Gore': 99, 'Violent': 96, 'Survival': 93, 'Singleplayer': 87, 'Retro': 78, ""Shoot 'Em Up"": 75, 'Sci-fi': 72, 'Strategy': 71, 'Atmospheric': 68, 'Casual': 64, 'Arcade': 60, 'Horror': 58, 'Bullet Hell': 55}",87.5,1.5,2.5,4.0,1.0487723626035552,1.5177236523184985,3.5342626986515375
3391,7590,1305720,Delores: A Thimbleweed Park Mini-Adventure,Terrible Toybox,Terrible Toybox,,438,60,0,"50,000 .. 100,000",3,0,1,0,0.0,0.0,0.0,1,Delores: A Thimbleweed Park Mini-Adventure,1.5,2.0,2.5,/games/78011_Delores_A_Thimbleweed_Park_Mini-Adventure.jpg,https://howlongtobeat.com/game.php?id=78011,"Adventure, Indie","{'Adventure': 152, 'Indie': 147, 'Point & Click': 53, 'Pixel Graphics': 52, 'Puzzle': 44, 'Retro': 44, 'Comedy': 33, 'Detective': 33, 'Mystery': 32, 'Singleplayer': 32, '2D': 30, 'Funny': 29, 'Story Rich': 29, ""1990's"": 29, 'Atmospheric': 27, 'Great Soundtrack': 26, 'Remake': 26, 'Classic': 25, 'Cult Classic': 24, 'Free to Play': 11}",87.95180722891567,1.5,2.0,2.5,1.039187383184998,1.01158485673339,2.383565518513561
3392,7594,429600,Fairy Tale Mysteries: The Puppet Thief,"The House of Fables, Gogii Games",Artifex Mundi,,189,107,0,"50,000 .. 100,000",0,0,0,0,999.0,999.0,0.0,2,Fairy Tale Mysteries: The Puppet Thief,2.0,3.0,3.5,/games/33473_Fairy_Tale_Mysteries_The_Puppet_Thief.jpg,https://howlongtobeat.com/game.php?id=33473,"Adventure, Casual","{'Adventure': 45, 'Casual': 45, 'Hidden Object': 33, 'Point & Click': 19, 'Puzzle': 16, 'Singleplayer': 14, 'Horror': 13, 'Family Friendly': 12, 'Fantasy': 11, 'Mystery': 11, 'Indie': 10, 'Story Rich': 10, 'Great Soundtrack': 10, '2D': 10, 'Atmospheric': 10, 'Female Protagonist': 10}",63.85135135135136,2.0,3.0,3.5,1.7083949707676012,2.212468069686917,3.576200691229966
3393,7604,279990,Bridge Constructor Playground,ClockStone,Headup,,147,69,0,"50,000 .. 100,000",27,0,27,0,999.0,999.0,0.0,2,Bridge Constructor: Playground,2.0,4.0,4.5,/games/BridgeConstructorPlaygroundheader.jpg,https://howlongtobeat.com/game.php?id=21137,"Casual, Indie, RPG, Simulation","{'Casual': 42, 'Simulation': 38, 'Indie': 36, 'RPG': 17, 'Puzzle': 10, 'Physics': 6, 'Singleplayer': 5}",68.05555555555556,2.0,4.0,4.5,1.6023290117191666,1.944620102078976,4.226175913577095
3394,7607,205870,Auditorium,Cipher Prime Studios,Cipher Prime Studios,,224,49,0,"50,000 .. 100,000",14,0,15,0,699.0,699.0,0.0,1,Auditorium,3.0,4.0,5.0,/games/51ARHN-bPasf3aqf3asL.jpg,https://howlongtobeat.com/game.php?id=724,"Indie, Casual","{'Indie': 43, 'Casual': 40, 'Music': 40, 'Puzzle': 35, 'Great Soundtrack': 9}",82.05128205128206,3.0,4.0,5.0,2.9912092883156665,2.541091492769932,5.258460038603495
3395,7613,769970,Bad Dream: Fever,Desert Fox,"Ultimate Games S.A., Art Games Studio S.A.",,608,151,0,"50,000 .. 100,000",137,0,137,0,999.0,999.0,0.0,2,Bad Dream: Fever,3.5,3.5,4.0,/games/62243_Bad_Dream_Fever.jpg,https://howlongtobeat.com/game.php?id=62243,"Adventure, Indie","{'Indie': 56, 'Adventure': 48, 'Point & Click': 41, 'Horror': 36, 'Psychological Horror': 27, 'Singleplayer': 26, 'Atmospheric': 22, 'Detective': 21, 'Gore': 20, 'Violent': 20, 'Platformer': 17, '2D': 14, 'Hand-drawn': 14, 'Demons': 13, 'Zombies': 12, 'Investigation': 11, 'Puzzle': 6}",80.10540184453228,3.5,3.5,4.0,3.236602377473182,3.830134639979447,3.924124749350578
3396,7616,305980,Heavy Fire: Afghanistan,Teyon,Mastiff,,171,143,0,"50,000 .. 100,000",203,0,203,0,299.0,299.0,0.0,0,Heavy Fire: Afghanistan,2.0,4.0,6.0,/games/290px-HeavyFireAfghanistan_CoverArt.jpg,https://howlongtobeat.com/game.php?id=4371,Action,"{'Action': 30, 'On-Rails Shooter': 27, 'First-Person': 11, 'FPS': 5, 'Arcade': 5, 'Shooter': 5, 'Military': 5}",54.45859872611465,2.0,4.0,6.0,1.5627870784164544,1.9744776180090255,6.489959174981888
3397,7619,429580,A Wild Catgirl Appears!,NewWestGames,NewWestGames,,151,120,0,"50,000 .. 100,000",193,0,234,0,299.0,299.0,0.0,0,A Wild Catgirl Appears!,1.0,1.5,2.0,/games/34136_A_Wild_Catgirl_Appears.jpg,https://howlongtobeat.com/game.php?id=34136,Adventure,"{'LGBTQ+': 202, 'Female Protagonist': 200, 'Choose Your Own Adventure': 195, 'Dating Sim': 191, 'Visual Novel': 189, 'Interactive Fiction': 178, 'RPG': 172, '2D': 169, 'Funny': 163, 'Transhumanism': 161, 'Choices Matter': 159, 'Multiple Endings': 150, 'Story Rich': 143, 'Romance': 139, 'Anime': 130, 'Cats': 130, 'Fantasy': 126, 'Comedy': 114, 'Adventure': 107, 'Illuminati': 105}",55.71955719557196,1.0,1.5,2.0,1.081961499783301,0.7062008649164937,2.1353877264173646
3398,7620,339130,Morningstar: Descent to Deadrock,Red Herring Labs,Phoenix Online Publishing,,464,33,0,"50,000 .. 100,000",0,0,0,0,999.0,999.0,0.0,0,Morningstar: Descent to Deadrock,2.0,2.5,2.0,/games/Morningstar_Descent_to_Deadrock_header.jpg,https://howlongtobeat.com/game.php?id=24236,"Adventure, Indie","{'Adventure': 41, 'Point & Click': 40, 'Sci-fi': 33, 'Indie': 31, 'Space': 11, 'Short': 6}",,2.0,2.5,2.0,1.5738765738426448,1.730830855486567,1.6496605415705656
3399,7630,978780,STORY OF SEASONS: Friends of Mineral Town,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,3636,199,0,"50,000 .. 100,000",1146,0,1579,0,3999.0,3999.0,0.0,126,Story of Seasons: Friends of Mineral Town,27.0,77.5,229.0,/games/71741_Story_of_Seasons_Friends_of_Mineral_Town.jpg,https://howlongtobeat.com/game.php?id=71741,"Casual, RPG, Simulation","{'Simulation': 80, 'Farming Sim': 72, 'Casual': 66, 'RPG': 59, 'Dating Sim': 51, 'Cute': 34, 'Singleplayer': 30, 'Romance': 28, 'Anime': 26, 'Relaxing': 23, 'Female Protagonist': 22, 'Life Sim': 20, 'Agriculture': 16, 'Open World': 10, 'Remake': 9, 'Multiplayer': 7, 'LGBTQ+': 7}",,27.0,51.0,101.0,26.88925490537883,51.0,101.0
3400,7636,810660,The Office Quest,11Sheep,11Sheep,,559,35,0,"50,000 .. 100,000",0,0,0,0,1199.0,1199.0,0.0,2,The Office Quest,4.0,4.0,4.5,/games/59444_The_Office_Quest.jpg,https://howlongtobeat.com/game.php?id=59444,"Adventure, Indie","{'Adventure': 40, 'Indie': 37, 'Point & Click': 21, 'Puzzle': 18, '2D': 18, 'Singleplayer': 15, 'Story Rich': 13, 'Atmospheric': 13, 'Fantasy': 12, 'Classic': 11, 'Retro': 11, 'Family Friendly': 11, 'Mystery': 11, 'Minigames': 11, 'Narration': 10, 'Hidden Object': 9}",94.10774410774413,4.0,4.0,4.5,3.609693422520405,3.6773691827508346,4.824107113708688
3401,7638,362810,Fighties,Pillow Pig Games,Pillow Pig Games,,225,41,0,"50,000 .. 100,000",0,0,0,0,499.0,499.0,0.0,0,Fighties,3.0,10.0,15.0,/games/Fighties_header.jpg,https://howlongtobeat.com/game.php?id=29857,"Action, Indie","{'Action': 191, 'Indie': 184, 'Multiplayer': 181, 'Platformer': 178, 'Fighting': 174, 'Local Multiplayer': 168, '2D Fighter': 165, '2D': 164, 'Pixel Graphics': 158, '4 Player Local': 152, 'Local Co-Op': 150, 'Retro': 143, 'Co-op': 134, 'Online Co-Op': 123, 'Singleplayer': 117, 'Competitive': 110, 'Fast-Paced': 99, 'Free to Play': 81, '2D Platformer': 71, 'Level Editor': 63}",84.58646616541354,3.0,10.0,15.0,3.351269298410827,3.427228709291985,14.947035407053994
3402,7643,394700,Karma. Incarnation 1,AuraLab,Other Kind Games,,292,57,0,"50,000 .. 100,000",246,0,246,0,499.0,499.0,0.0,0,Karma. Incarnation 1,2.5,4.5,6.0,/games/41426_Karma_Incarnation_1.jpg,https://howlongtobeat.com/game.php?id=41426,"Adventure, Casual, Indie","{'Indie': 41, 'Adventure': 37, 'Casual': 37, 'Point & Click': 27, 'Puzzle': 18, 'Hand-drawn': 16, 'Great Soundtrack': 13, '2D': 6, 'Surreal': 5, 'Singleplayer': 5}",83.6676217765043,2.5,4.5,6.0,2.4240437058691264,2.1229646991600264,6.055789630070206
3403,7645,294770,Haegemonia: Legions of Iron,Digital Reality,Microids,,44,24,0,"50,000 .. 100,000",1,0,1,0,499.0,499.0,0.0,0,Haegemonia: Legions of Iron,23.0,33.0,35.0,/games/HaegemoniaLegionsofIron_292x136.jpg,https://howlongtobeat.com/game.php?id=18293,"Action, Indie, Strategy","{'Strategy': 51, 'Space': 35, 'Action': 28, 'RTS': 28, 'Indie': 24, 'Sci-fi': 15}",64.70588235294117,23.0,33.0,35.0,22.711732098848806,23.304518196827757,35.49114519842863
3404,7648,385150,Stranded In Time,"DQ Team, Hidden Hallow Studio",ValkyrieInitiative,,80,26,0,"50,000 .. 100,000",152,0,152,0,99.0,99.0,0.0,1,Stranded In Time,1.5,1.5,2.0,/games/Stranded_In_Time_header.jpg,https://howlongtobeat.com/game.php?id=28228,"Adventure, Casual, Indie","{'Adventure': 34, 'Indie': 33, 'Casual': 33, 'Female Protagonist': 7, 'Point & Click': 6}",75.47169811320755,1.5,1.5,2.0,1.9471829897511053,1.5252336939075006,1.9976296014958077
3405,7650,311250,Doorways: The Underworld,Saibot Studios,Saibot Studios,,266,113,0,"50,000 .. 100,000",56,0,56,0,999.0,999.0,0.0,0,Doorways: The Underworld,2.0,2.5,3.5,/games/DoorwaysTheUnderworld_header.jpg,https://howlongtobeat.com/game.php?id=21138,"Action, Adventure, Indie","{'Horror': 55, 'Adventure': 48, 'Indie': 39, 'Action': 39, 'Survival Horror': 22, 'VR': 21, 'First-Person': 21, 'Dark': 18, 'Psychological Horror': 17, 'Singleplayer': 16, 'Mature': 15, 'Gore': 14, 'Violent': 14, 'Stealth': 14, 'Atmospheric': 12, 'Puzzle-Platformer': 12, 'Detective': 12, 'Mystery': 12, '3D Vision': 11, 'Steam Machine': 11}",70.18469656992085,2.0,2.5,3.5,1.7737146331714349,2.0656450815155547,3.3464618853209833
3406,7654,312370,"Warhammer 40,000: Armageddon","Flashback Games, The Lordz Games Studio",Slitherine Ltd.,,653,157,0,"50,000 .. 100,000",300,0,300,0,3999.0,3999.0,0.0,21,"Warhammer 40,000: Armageddon",30.0,48.0,74.0,/games/Warhammer_40000_Armageddon_header.jpg,https://howlongtobeat.com/game.php?id=28963,Strategy,"{'Strategy': 115, 'Warhammer 40K': 94, 'Turn-Based Tactics': 65, 'Tactical': 60, 'Games Workshop': 60, 'Turn-Based': 57, 'Hex Grid': 50, 'Singleplayer': 48, 'Turn-Based Strategy': 46, 'Multiplayer': 40, 'War': 36, 'Aliens': 29, 'Wargame': 27, 'Sci-fi': 25, 'Replay Value': 15, 'Strategy RPG': 14}",80.61728395061728,30.0,48.0,74.0,30.040029466555822,29.647444446869898,74.38847728292407
3407,7666,3800,Advent Rising,"GlyphX Games, Cavetap",Ziggurat,,354,96,0,"50,000 .. 100,000",286,0,564,0,999.0,999.0,0.0,2,Advent Rising,8.0,8.0,9.0,/games/256px-Adventrisingbox.jpg,https://howlongtobeat.com/game.php?id=210,Action,"{'Action': 71, 'Sci-fi': 33, 'Third-Person Shooter': 19, 'Singleplayer': 18, 'Story Rich': 17, 'Great Soundtrack': 13, 'Classic': 7, 'Third Person': 6}",78.66666666666667,8.0,8.0,9.0,7.616828968937259,8.124217494334868,8.529184062705472
3408,7671,457760,The Signal From Tölva,Big Robot Ltd,Big Robot Ltd,,658,320,0,"50,000 .. 100,000",208,0,301,0,1999.0,1999.0,0.0,1,The Signal From Tölva,6.0,8.0,13.5,/games/44092_The_Signal_From_Tlva.jpg,https://howlongtobeat.com/game.php?id=44092,Action,"{'Open World': 55, 'Robots': 53, 'Action': 48, 'FPS': 48, 'Sci-fi': 44, 'Indie': 38, 'Exploration': 37, 'Singleplayer': 36, 'Atmospheric': 32, 'First-Person': 31, 'Shooter': 25, 'Futuristic': 17, 'Space': 15, 'Story Rich': 14, 'Stealth': 13, 'Sniper': 12, 'Replay Value': 12, 'Lore-Rich': 12, 'Science': 11, 'Adventure': 11}",67.280163599182,6.0,8.0,13.5,6.232195001519612,5.515527836415178,13.862000510307656
3409,7676,782340,Lake of Voices,GB Patch Games,GB Patch Games,,425,20,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0.0,2,Lake of Voices,2.0,4.0,8.0,/games/60373_Lake_of_Voices.jpg,https://howlongtobeat.com/game.php?id=60373,"Casual, Free to Play, Indie","{'Free to Play': 56, 'Indie': 45, 'Visual Novel': 45, 'Casual': 39, 'Female Protagonist': 32, 'Choices Matter': 31, 'Horror': 28, 'Otome': 27, 'Singleplayer': 27, 'Multiple Endings': 26, 'Dark Fantasy': 24, 'Dark': 23, 'Great Soundtrack': 21, 'Atmospheric': 19, 'Psychological Horror': 19, 'Romance': 17, 'Short': 12}",95.50561797752808,2.0,4.0,8.0,2.0546297736131796,2.22975241407957,8.031650807660743
3410,7681,945710,DreadOut 2,Digital Happiness,Digital Happiness,,1019,334,0,"50,000 .. 100,000",0,0,0,0,1999.0,1999.0,0.0,5,DreadOut 2,6.0,8.0,8.0,/games/75366_DreadOut_2.jpg,https://howlongtobeat.com/game.php?id=75366,"Action, Adventure, Indie","{'Horror': 216, 'Open World': 213, 'Survival Horror': 210, 'Exploration': 205, 'Survival': 197, 'Female Protagonist': 191, 'Action-Adventure': 187, 'RPG': 179, 'Third Person': 179, 'Surreal': 172, 'Story Rich': 172, 'Nonlinear': 163, 'Action': 162, 'Anime': 159, 'Atmospheric': 150, 'Mystery': 149, 'Supernatural': 142, 'Adventure': 142, 'Singleplayer': 139, 'Gore': 130}",75.31411677753141,6.0,8.0,8.0,5.950053280646404,6.264299587100336,8.35459548019797
3411,7685,1249130,Hero of the Kingdom: The Lost Tales 1,Lonely Troops,Lonely Troops,,780,63,0,"50,000 .. 100,000",155,0,155,0,499.0,499.0,0.0,3,Hero of the Kingdom: The Lost Tales 1,2.5,3.0,3.0,/games/77395_Hero_of_the_Kingdom_The_Lost_Tales_1.jpg,https://howlongtobeat.com/game.php?id=77395,"Adventure, Casual, Indie, RPG, Strategy","{'Casual': 34, 'Adventure': 33, 'Indie': 32, 'RPG': 31, 'Strategy': 28, 'Singleplayer': 16, 'Fantasy': 14, 'Isometric': 14, 'Medieval': 13, 'Colorful': 12, 'Hidden Object': 11, 'Clicker': 11, 'Story Rich': 10, 'Point & Click': 6}",92.52669039145908,2.5,3.0,3.0,2.3463114073931726,2.456105676257001,3.215511405445593
3412,7688,315860,Celestian Tales: Old North,Ekuator Games,Digital Tribe,,291,125,0,"50,000 .. 100,000",0,0,0,0,1299.0,1299.0,0.0,1,Celestian Tales: Old North,6.5,7.5,10.5,/games/Celestian_Tales_Old_North_header.jpg,https://howlongtobeat.com/game.php?id=29099,"Indie, RPG","{'RPG': 56, 'Indie': 42, 'JRPG': 28, 'Turn-Based': 23, 'Great Soundtrack': 18, 'Anime': 14, 'Fantasy': 9, 'Story Rich': 8, 'Singleplayer': 6, 'Female Protagonist': 6}",69.95192307692308,6.5,7.5,10.5,6.683694568779248,6.714985566012877,10.470224158717432
3413,7697,341870,TEMBO THE BADASS ELEPHANT,GAME FREAK inc.,SEGA,,387,137,0,"50,000 .. 100,000",59,0,59,0,1499.0,1499.0,0.0,4,Tembo the Badass Elephant,5.0,6.5,11.0,/games/Tembo_the_Badass_Elephant_header.jpg,https://howlongtobeat.com/game.php?id=25257,"Action, Adventure, Indie","{'Adventure': 45, 'Action': 43, 'Platformer': 43, '2D': 22, 'Singleplayer': 20, 'Funny': 14, 'Indie': 12, 'Side Scroller': 5}",73.85496183206106,5.0,6.5,11.0,4.733963665517522,5.212387054630422,11.437673968065774
3414,7701,342260,Nevermind,Flying Mollusk,Flying Mollusk,,315,94,0,"50,000 .. 100,000",142,0,142,0,1999.0,1999.0,0.0,1,Nevermind,3.5,6.0,7.5,/games/Nevermind_header.jpg,https://howlongtobeat.com/game.php?id=29412,"Adventure, Indie","{'Adventure': 42, 'Psychological Horror': 39, 'Indie': 38, 'Horror': 30, 'Puzzle': 26, 'Mystery': 25, 'Surreal': 22, 'Story Rich': 19, 'Atmospheric': 15, 'Thriller': 14, 'First-Person': 9, 'VR': 8}",77.01711491442543,3.5,6.0,7.5,3.794279885385751,3.606560478000619,7.512018032468719
3415,7705,609110,Blazing Chrome,JoyMasher,"The Arcade Crew, CE-Asia",,1075,127,0,"50,000 .. 100,000",86,0,123,0,1699.0,1699.0,0.0,1,Blazing Chrome,2.5,3.5,5.5,/games/65494_Blazing_Chrome.jpg,https://howlongtobeat.com/game.php?id=65494,"Action, Indie","{'Action': 55, 'Retro': 54, 'Indie': 52, 'Side Scroller': 49, '2D': 48, 'Pixel Graphics': 46, ""Shoot 'Em Up"": 45, 'Arcade': 40, 'Shooter': 38, 'Local Co-Op': 36, 'Difficult': 29, 'Platformer': 28, 'Female Protagonist': 21, 'Singleplayer': 20, 'Post-apocalyptic': 19, 'Robots': 19, 'Co-op Campaign': 18, 'Great Soundtrack': 17, 'Fast-Paced': 13, 'Time Attack': 10}",89.43427620632279,2.5,3.5,5.5,2.930269545652714,2.6981485396080056,5.9164812982821156
3416,7706,44360,F1 2011,Codemasters Birmingham,Codemasters,,515,177,0,"50,000 .. 100,000",772,0,1348,0,0.0,0.0,0.0,4,F1 2011,18.0,22.0,65.5,/games/250px-F1_2011_Cover.jpg,https://howlongtobeat.com/game.php?id=3306,"Racing, Simulation, Sports","{'Racing': 62, 'Simulation': 51, 'Sports': 43, 'Automobile Sim': 29, 'Multiplayer': 15, 'Driving': 10, 'Split Screen': 9, 'Co-op': 6, 'Realistic': 5}",74.42196531791907,18.0,22.0,65.5,18.140389752772087,17.712286548136206,65.77816770854965
